,site,station,sample_period,species_common,species_abundance,tow_id,station_total_pcov,station_sd_total_pcov,station_se_total_pcov,station_tt_pcov,station_sd_tt_pcov,station_se_tt_pcov,station_hw_pcov,station_sd_hw_pcov,station_se_hw_pcov,station_sf_pcov,station_sd_sf_pcov,station_se_sf_pcov,station_he_pcov,station_sd_he_pcov,station_se_he_pcov,station_hd_pcov,station_sd_hd_pcov,station_se_hd_pcov,station_rm_pcov,station_sd_rm_pcov,station_se_rm_pcov,station_mac_pcov,station_sd_mac_pcov,station_se_mac_pcov,station_drift_pcov,station_sd_drift_pcov,station_se_drift_pcov,station_bare_pcov,station_sd_bare_pcov,station_se_bare_pcov,station_tt_sht_m,station_sd_tt_sht_m,station_se_tt_sht_m,station_hw_sht_m,station_sd_hw_sht_m,station_se_hw_sht_m,station_sf_sht_m,station_sd_sf_sht_m,station_se_sf_sht_m,station_he_sht_m,station_sd_he_sht_m,station_se_he_sht_m,station_hd_sht_m,station_sd_hd_sht_m,station_se_hd_sht_m,station_rm_sht_m,station_sd_rm_sht_m,station_se_rm_sht_m,station_sg_sht_m,station_sd_sg_sht_m,station_se_sg_sht_m,station_tt_can,station_sd_tt_can,station_se_tt_can,station_hw_can,station_sd_hw_can,station_se_hw_can,station_sf_can,station_sd_sf_can,station_se_sf_can,station_he_can,station_sd_he_can,station_se_he_can,station_hd_can,station_sd_hd_can,station_se_hd_can,station_rm_can,station_sd_rm_can,station_se_rm_can,station_sg_can,station_sd_sg_can,station_se_sg_can,station_tt_sht_ratio,station_sd_tt_sht_ratio,station_hw_sht_ratio,station_sd_hw_sht_ratio,station_sf_sht_ratio,station_sd_sf_sht_ratio,station_he_sht_ratio,station_sd_he_sht_ratio,station_hd_sht_ratio,station_sd_hd_sht_ratio,station_rm_sht_ratio,station_sd_rm_sht_ratio,tow_area,depth,secchi,temp,salinity,do,macro_weight,light_attenuation_av,seagrass_richness,pa,type
797,CB,WP216G,late,pink shrimp,0,100189,99.33333333,1.775250729,0.512470743,99.33333333,1.775250729,0.512470743,5.833333333,20.20725942,5.833333333,5.5,12.7600228,3.683501299,0,0,0,0,0,0,0,0,0,0,0,0,2,5.720775535,1.651445648,0.666666667,1.775250729,0.512470743,530.1666667,162.8283164,47.00448614,23.33333333,80.82903769,23.33333333,19.91666667,49.61022316,14.32123785,0,0,0,0,0,0,0,0,0,573.4166667,186.5078396,53.84017571,544.3333333,64.302493,18.56253082,310,0,0,591,69.51498639,40.13449611,0,0,0,0,0,0,0,78.05059791,Inf,554.6666667,78.05059791,19.51264948,93.44772153,12.70283872,3.472222222,12.02813061,3.080056248,6.326131925,0,0,0,0,0,0,390.63168,85,85,29.8,35,12.38,2600,0.386169644,3,0,trawl
798,CB,WP216G,late,red drum,0,100189,99.33333333,1.775250729,0.512470743,99.33333333,1.775250729,0.512470743,5.833333333,20.20725942,5.833333333,5.5,12.7600228,3.683501299,0,0,0,0,0,0,0,0,0,0,0,0,2,5.720775535,1.651445648,0.666666667,1.775250729,0.512470743,530.1666667,162.8283164,47.00448614,23.33333333,80.82903769,23.33333333,19.91666667,49.61022316,14.32123785,0,0,0,0,0,0,0,0,0,573.4166667,186.5078396,53.84017571,544.3333333,64.302493,18.56253082,310,0,0,591,69.51498639,40.13449611,0,0,0,0,0,0,0,78.05059791,Inf,554.6666667,78.05059791,19.51264948,93.44772153,12.70283872,3.472222222,12.02813061,3.080056248,6.326131925,0,0,0,0,0,0,390.63168,85,85,29.8,35,12.38,2600,0.386169644,3,0,trawl
799,CB,WP216G,late,spotted seatrout,0,100189,99.33333333,1.775250729,0.512470743,99.33333333,1.775250729,0.512470743,5.833333333,20.20725942,5.833333333,5.5,12.7600228,3.683501299,0,0,0,0,0,0,0,0,0,0,0,0,2,5.720775535,1.651445648,0.666666667,1.775250729,0.512470743,530.1666667,162.8283164,47.00448614,23.33333333,80.82903769,23.33333333,19.91666667,49.61022316,14.32123785,0,0,0,0,0,0,0,0,0,573.4166667,186.5078396,53.84017571,544.3333333,64.302493,18.56253082,310,0,0,591,69.51498639,40.13449611,0,0,0,0,0,0,0,78.05059791,Inf,554.6666667,78.05059791,19.51264948,93.44772153,12.70283872,3.472222222,12.02813061,3.080056248,6.326131925,0,0,0,0,0,0,390.63168,85,85,29.8,35,12.38,2600,0.386169644,3,0,trawl
800,CB,WP216G,late,white shrimp,0,100189,99.33333333,1.775250729,0.512470743,99.33333333,1.775250729,0.512470743,5.833333333,20.20725942,5.833333333,5.5,12.7600228,3.683501299,0,0,0,0,0,0,0,0,0,0,0,0,2,5.720775535,1.651445648,0.666666667,1.775250729,0.512470743,530.1666667,162.8283164,47.00448614,23.33333333,80.82903769,23.33333333,19.91666667,49.61022316,14.32123785,0,0,0,0,0,0,0,0,0,573.4166667,186.5078396,53.84017571,544.3333333,64.302493,18.56253082,310,0,0,591,69.51498639,40.13449611,0,0,0,0,0,0,0,78.05059791,Inf,554.6666667,78.05059791,19.51264948,93.44772153,12.70283872,3.472222222,12.02813061,3.080056248,6.326131925,0,0,0,0,0,0,390.63168,85,85,29.8,35,12.38,2600,0.386169644,3,0,trawl
801,CH,10G,early,blue crab,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
802,CH,10G,early,brown shrimp,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
803,CH,10G,early,gray snapper,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
804,CH,10G,early,lane snapper,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
805,CH,10G,early,pink shrimp,2,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,1,trawl
806,CH,10G,early,red drum,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
807,CH,10G,early,spotted seatrout,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
808,CH,10G,early,white shrimp,0,100240,90.58333333,7.476731582,2.158346496,78.75,20.828848,6.0127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,21.52852231,6.214749075,79.25,20.63150724,5.955803129,9.416666667,7.476731582,2.158346496,247.3333333,156.5801179,45.20078662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.3333333,156.5801179,45.20078662,370.3333333,66.97580705,11.16263451,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97580705,Inf,370.3333333,66.97580705,11.16263451,100,0,0,0,0,0,0,0,0,0,0,0,619.2,90,NA,29.34,10.53,7.11,27090,2.550569427,1,0,trawl
809,CH,10G,late,blue crab,3,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,1,trawl
810,CH,10G,late,brown shrimp,0,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,0,trawl
811,CH,10G,late,gray snapper,0,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,0,trawl
812,CH,10G,late,lane snapper,0,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,0,trawl
813,CH,10G,late,pink shrimp,3,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,1,trawl
814,CH,10G,late,red drum,0,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,0,trawl
815,CH,10G,late,spotted seatrout,0,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,0,trawl
816,CH,10G,late,white shrimp,0,100270,93.08333333,10.86661554,3.136921704,65.33333333,24.67362719,7.12266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41666667,36.75832208,10.61121358,6.916666667,10.86661554,3.136921704,135.6666667,99.00902928,28.58144485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.6666667,99.00902928,28.58144485,367,41.65195931,6.941993218,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65195931,Inf,367,41.65195931,6.941993218,100,0,0,0,0,0,0,0,0,0,0,0,336,115,NA,30.8,16.17,5.06,51480,2.038315762,1,0,trawl
817,CH,12G,early,blue crab,0,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,0,trawl
818,CH,12G,early,brown shrimp,0,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,0,trawl
819,CH,12G,early,gray snapper,3,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,1,trawl
820,CH,12G,early,lane snapper,0,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,0,trawl
821,CH,12G,early,pink shrimp,0,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,0,trawl
822,CH,12G,early,red drum,0,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,0,trawl
823,CH,12G,early,spotted seatrout,2,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,1,trawl
824,CH,12G,early,white shrimp,0,100241,81.66666667,27.48002029,7.932798556,52.41666667,36.74842813,10.60835744,0,0,0,43.08333333,42.93855723,12.39529379,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.577350269,0.166666667,18.33333333,27.48002029,7.932798556,261.1666667,338.3854267,97.68345858,0,0,0,265.5651042,422.8199299,122.0576002,0,0,0,0,0,0,0,0,0,526.7317708,411.8698457,118.8965831,399.3333333,57.12016712,9.520027854,0,0,0,491.6666667,93.98819408,18.08803638,0,0,0,0,0,0,0,78.3294407,Inf,491.6666667,78.3294407,9.868581925,48.66900047,40.49703703,0,0,51.33099953,40.49703703,0,0,0,0,0,0,532.8,94,NA,29.98,23.62,5.55,210,0.779182118,2,0,trawl
825,CH,12G,late,blue crab,0,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,0,trawl
826,CH,12G,late,brown shrimp,0,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,0,trawl
827,CH,12G,late,gray snapper,12,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,1,trawl
828,CH,12G,late,lane snapper,0,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,0,trawl
829,CH,12G,late,pink shrimp,1,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,1,trawl
830,CH,12G,late,red drum,0,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,0,trawl
831,CH,12G,late,spotted seatrout,10,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,1,trawl
832,CH,12G,late,white shrimp,0,100271,98.91666667,2.274696117,0.656648208,83.41666667,25.77334188,7.440122935,0,0,0,62.66666667,45.76686641,13.21175632,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.732050808,0.5,1.083333333,2.274696117,0.656648208,339.1574692,229.0136882,66.11055727,0,0,0,394.7658733,404.7498821,116.8412267,0,0,0,0,0,0,0,0,0,733.9233425,317.6580148,91.69997017,343.6666667,49.9367457,8.322790951,0,0,0,415.3333333,69.31086064,12.65437395,0,0,0,0,0,0,0,62.82987167,Inf,415.3333333,62.82987167,7.733822582,55.41873907,39.33326869,0,0,44.58126093,39.33326869,0,0,0,0,0,0,657.6,105,NA,31.6,20.56,4.69,105,1.261112068,2,0,trawl
