,site,station,sample_period,species_common,species_abundance,light_attenuation_av,depth,secchi,temp,salinity,do,pull_id,station_seagrass_richness,station_leaf_mlength,station_sd_mcanopy,station_se_mcanopy,station_leaf_width,station_leaf_sd_width,station_lps,station_lps_sd,station_la,station_la_sd,station_lai,station_lai_sd,station_lai_se,station_shoots,station_sd_shoots,station_shoots_m,station_sd_shoots_m,station_se_shoots_m,station_above_wt_m,station_sd_above_wt_m,station_ep_wt_gg,station_sd_ep_wt_gg,station_below_wt_m,station_sd_below_wt_m,tt_stationsp_leaf_mlength,tt_stationsp_sd_mcanopy,tt_stationsp_se_mcanopy,tt_stationsp_leaf_width,tt_stationsp_leaf_sd_width,tt_stationsp_lps,tt_stationsp_lps_sd,tt_stationsp_la,tt_stationsp_la_sd,tt_stationsp_lai,tt_stationsp_lai_sd,tt_stationsp_lai_se,tt_stationsp_shoots,tt_stationsp_sd_shoots,tt_stationsp_shoots_m,tt_stationsp_sd_shoots_m,tt_stationsp_se_shoots_m,tt_station_above_wt_m,tt_station_sd_above_wt_m,tt_station_ep_wt_gg,tt_station_sd_ep_wt_gg,tt_station_below_wt_m,tt_station_sd_below_wt_m,hd_stationsp_leaf_mlength,hd_stationsp_sd_mcanopy,hd_stationsp_se_mcanopy,hd_stationsp_leaf_width,hd_stationsp_leaf_sd_width,hd_stationsp_lps,hd_stationsp_lps_sd,hd_stationsp_la,hd_stationsp_la_sd,hd_stationsp_lai,hd_stationsp_lai_sd,hd_stationsp_lai_se,hd_stationsp_shoots,hd_stationsp_sd_shoots,hd_stationsp_shoots_m,hd_stationsp_sd_shoots_m,hd_stationsp_se_shoots_m,hd_station_above_wt_m,hd_station_sd_above_wt_m,he_stationsp_leaf_mlength,he_stationsp_sd_mcanopy,he_stationsp_se_mcanopy,he_stationsp_leaf_width,he_stationsp_leaf_sd_width,he_stationsp_lps,he_stationsp_lps_sd,he_stationsp_la,he_stationsp_la_sd,he_stationsp_lai,he_stationsp_lai_sd,he_stationsp_lai_se,he_stationsp_shoots,he_stationsp_sd_shoots,he_stationsp_shoots_m,he_stationsp_sd_shoots_m,he_stationsp_se_shoots_m,he_station_above_wt_m,he_station_sd_above_wt_m,he_station_ep_wt_gg,he_station_below_wt_m,hw_stationsp_leaf_mlength,hw_stationsp_sd_mcanopy,hw_stationsp_se_mcanopy,hw_stationsp_leaf_width,hw_stationsp_leaf_sd_width,hw_stationsp_lps,hw_stationsp_lps_sd,hw_stationsp_la,hw_stationsp_la_sd,hw_stationsp_lai,hw_stationsp_lai_sd,hw_stationsp_lai_se,hw_stationsp_shoots,hw_stationsp_sd_shoots,hw_stationsp_shoots_m,hw_stationsp_sd_shoots_m,hw_stationsp_se_shoots_m,hw_station_above_wt_m,hw_station_sd_above_wt_m,hw_station_ep_wt_gg,hw_station_sd_ep_wt_gg,hw_station_below_wt_m,hw_station_sd_below_wt_m,rm_stationsp_leaf_mlength,rm_stationsp_sd_mcanopy,rm_stationsp_se_mcanopy,rm_stationsp_leaf_width,rm_stationsp_leaf_sd_width,rm_stationsp_lps,rm_stationsp_lps_sd,rm_stationsp_la,rm_stationsp_la_sd,rm_stationsp_lai,rm_stationsp_lai_sd,rm_stationsp_lai_se,rm_stationsp_shoots,rm_stationsp_shoots_m,rm_station_above_wt_m,sf_stationsp_leaf_mlength,sf_stationsp_sd_mcanopy,sf_stationsp_se_mcanopy,sf_stationsp_leaf_width,sf_stationsp_leaf_sd_width,sf_stationsp_lps,sf_stationsp_lps_sd,sf_stationsp_la,sf_stationsp_la_sd,sf_stationsp_lai,sf_stationsp_lai_sd,sf_stationsp_lai_se,sf_stationsp_shoots,sf_stationsp_sd_shoots,sf_stationsp_shoots_m,sf_stationsp_sd_shoots_m,sf_stationsp_se_shoots_m,sf_station_above_wt_m,sf_station_sd_above_wt_m,sf_station_ep_wt_gg,sf_station_sd_ep_wt_gg,sf_station_below_wt_m,sf_station_sd_below_wt_m,pa,type
551,CB,31G,early,red drum,0,0.587947367,43,>depth,27.2,34.2,3.82,600076,6,219.9581152,85.24840787,6.168358308,1.891797557,1.953533781,2.356020942,1.569093899,0.047917874,0.042850135,2.711597,2.4248216,0.175453933,63.66666667,34.93326972,3602.796341,1976.818686,1141.3168,143.7327112,188.3522516,0.24925816,0,737.0793154,816.747112,326,56.52263893,9.839328494,5.444444444,0.544342681,2.333333333,1.613743061,0.078954,0,4.467882444,0,0,33,0,1867.417999,0,0,302.5160569,0,0.066329243,0,1656.694025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.41286083,0.74474729,3.793650794,0.492681482,4.333333333,1.110555417,0.006047,0,0.342190201,0,0,21,0,1188.356908,0,0,12.81727808,0,1.559385797,458.4001891,107.1369863,23.49046894,2.749351433,0.520547945,0.078068691,2.205479452,0.798590844,0.004119425,0.000754269,0.23311175,0.0426829,0.004995656,36.5,47.37615434,2065.477483,2680.941919,1895.712211,1.79951189,0,0,0,0,0,142,24.9539576,11.1597491,1,0,7.6,0.894427191,0.002472,0,0.139886585,0,0,5,282.942121,0,309,78.13235635,10.17196639,1,0,1.406779661,0.790430788,0.011404,0,0.64533439,0,0,59,0,3338.717028,0,0,55.63207983,0,0,0,0,0,0,sled
552,CB,31G,early,spotted seatrout,0,0.587947367,43,>depth,27.2,34.2,3.82,600076,6,219.9581152,85.24840787,6.168358308,1.891797557,1.953533781,2.356020942,1.569093899,0.047917874,0.042850135,2.711597,2.4248216,0.175453933,63.66666667,34.93326972,3602.796341,1976.818686,1141.3168,143.7327112,188.3522516,0.24925816,0,737.0793154,816.747112,326,56.52263893,9.839328494,5.444444444,0.544342681,2.333333333,1.613743061,0.078954,0,4.467882444,0,0,33,0,1867.417999,0,0,302.5160569,0,0.066329243,0,1656.694025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.41286083,0.74474729,3.793650794,0.492681482,4.333333333,1.110555417,0.006047,0,0.342190201,0,0,21,0,1188.356908,0,0,12.81727808,0,1.559385797,458.4001891,107.1369863,23.49046894,2.749351433,0.520547945,0.078068691,2.205479452,0.798590844,0.004119425,0.000754269,0.23311175,0.0426829,0.004995656,36.5,47.37615434,2065.477483,2680.941919,1895.712211,1.79951189,0,0,0,0,0,142,24.9539576,11.1597491,1,0,7.6,0.894427191,0.002472,0,0.139886585,0,0,5,282.942121,0,309,78.13235635,10.17196639,1,0,1.406779661,0.790430788,0.011404,0,0.64533439,0,0,59,0,3338.717028,0,0,55.63207983,0,0,0,0,0,0,sled
553,CB,31G,early,white shrimp,0,0.587947367,43,>depth,27.2,34.2,3.82,600076,6,219.9581152,85.24840787,6.168358308,1.891797557,1.953533781,2.356020942,1.569093899,0.047917874,0.042850135,2.711597,2.4248216,0.175453933,63.66666667,34.93326972,3602.796341,1976.818686,1141.3168,143.7327112,188.3522516,0.24925816,0,737.0793154,816.747112,326,56.52263893,9.839328494,5.444444444,0.544342681,2.333333333,1.613743061,0.078954,0,4.467882444,0,0,33,0,1867.417999,0,0,302.5160569,0,0.066329243,0,1656.694025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.41286083,0.74474729,3.793650794,0.492681482,4.333333333,1.110555417,0.006047,0,0.342190201,0,0,21,0,1188.356908,0,0,12.81727808,0,1.559385797,458.4001891,107.1369863,23.49046894,2.749351433,0.520547945,0.078068691,2.205479452,0.798590844,0.004119425,0.000754269,0.23311175,0.0426829,0.004995656,36.5,47.37615434,2065.477483,2680.941919,1895.712211,1.79951189,0,0,0,0,0,142,24.9539576,11.1597491,1,0,7.6,0.894427191,0.002472,0,0.139886585,0,0,5,282.942121,0,309,78.13235635,10.17196639,1,0,1.406779661,0.790430788,0.011404,0,0.64533439,0,0,59,0,3338.717028,0,0,55.63207983,0,0,0,0,0,0,sled
554,CB,31G,late,blue crab,0,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
555,CB,31G,late,brown shrimp,12,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
556,CB,31G,late,gray snapper,0,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
557,CB,31G,late,pink shrimp,0,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
558,CB,31G,late,red drum,0,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
559,CB,31G,late,spotted seatrout,0,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
560,CB,31G,late,white shrimp,0,1.579757364,48,48,30.9,35,12.58,600114,5,320.1954887,92.59538245,5.677387164,1.861309524,1.83552262,2.77443609,1.357670265,0.054772068,0.014134547,3.099465,0.799851747,0.049042057,88.66666667,80.9279515,5017.506946,4579.585249,2644.024776,126.5845324,16.63138152,0,0,217.307094,114.6650208,444.1666667,84.36963491,19.88611366,4.722222222,0.511571208,3,1.084652289,0.0532665,0.021263721,3.014267298,1.203280455,0.283615923,9,8.485281374,509.2958178,480.1687019,339.5305452,45.52727355,62.6124778,0.830532382,0.711182653,217.307094,114.6650208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69767442,4.044738732,0.616816874,4.781589147,0.86414986,4.511627907,1.099179196,0.012805791,0.005558174,0.724659516,0.314528286,0.047965114,21.5,17.67766953,1216.65112,1000.351462,707.3553025,9.761503174,8.667045068,0,0,287.8872549,55.7509875,3.903349873,0.99754902,0.039323681,2.367647059,1.076910539,0.047753127,0.015558446,2.702274233,0.880427936,0.061642285,102,100.4091629,5772.019268,5681.996305,4017.778118,61.59932916,57.28012473,0,0,0,0,281,0,0,1,0,7,0,0.001247,0,0.070565765,0,0,1,56.5884242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
561,CB,3B,early,blue crab,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
562,CB,3B,early,brown shrimp,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
563,CB,3B,early,gray snapper,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
564,CB,3B,early,pink shrimp,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
565,CB,3B,early,red drum,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
566,CB,3B,early,spotted seatrout,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
567,CB,3B,early,white shrimp,0,0.866658833,135,80,26.6,36.8,6.07,600065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
568,CB,3B,late,blue crab,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
569,CB,3B,late,brown shrimp,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
570,CB,3B,late,gray snapper,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
571,CB,3B,late,pink shrimp,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
572,CB,3B,late,red drum,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
573,CB,3B,late,spotted seatrout,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
574,CB,3B,late,white shrimp,0,0.895856576,190,57,29.4,34,9.27,600122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
575,CB,3G,early,blue crab,0,4.782312713,55,>depth,27.1,33.9,5.59,600054,2,331.2255639,73.14239055,6.342249604,4.181749015,0.803991236,1.902255639,1.455734021,0.063751827,0.020814062,3.607615434,1.177834993,0.102131247,44.33333333,33.50124376,2508.753473,1895.782593,1094.53059,158.4909722,76.6908811,0.13619269,0.057810499,517.0182514,198.3671774,331.4846154,72.69819208,6.376053235,4.255173993,0.670355419,1.907692308,1.470359097,0.064510062,0.020443425,3.650522727,1.156861199,0.101463439,43.33333333,34.44318994,2452.165049,1949.085843,1125.305236,158.1608731,77.17564153,0.013849453,0.006399432,517.0182514,198.3671774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,98.16992072,56.67843015,1,0,1.666666667,0.577350269,0.000495,0,0.02801127,0,0,3,0,169.7652726,0,0,0.990297423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
